Class,"201,19547","201,25092","201,30636","201,3618","201,41723","201,47266","201,52808","201,5835","201,63891","201,69432","201,74973","201,80513","201,86052","201,91591","201,9713","202,02668","202,08206","202,13743","202,1928","202,24816","202,30352","202,35887","202,41422","202,46956","202,5249","202,58023","202,63556","202,69089","202,74621","202,80152","202,85683","202,91214","202,96744","203,02273","203,07802","203,13331","203,18859","203,24387","203,29914","203,35441","203,40967","203,46493","203,52018","203,57543","203,63068","203,68592","203,74115","203,79638","203,85161","203,90683","203,96204","204,01725","204,07246","204,12766","204,18286","204,23805","204,29324","204,34842","204,4036","204,45877","204,51394","204,5691","204,62426","204,67941","204,73456","204,78971","204,84485","204,89998","204,95511","205,01024","205,06536","205,12048","205,17559","205,23069","205,2858","205,34089","205,39599","205,45107","205,50616","205,56123","205,61631","205,67138","205,72644","205,7815","205,83655","205,8916","205,94665","206,00169","206,05673","206,11176","206,16678","206,2218","206,27682","206,33183","206,38684","206,44184","206,49684","206,55183","206,60682","206,66181","206,71678","206,77176","206,82673","206,88169","206,93665","206,99161","207,04656","207,1015","207,15644","207,21138","207,26631","207,32124","207,37616","207,43108","207,48599","207,5409","207,5958","207,6507","207,70559","207,76048","207,81537","207,87025","207,92512","207,97999","208,03485","208,08971","208,14457","208,19942","208,25427","208,30911","208,36395","208,41878","208,4736","208,52843","208,58324","208,63806","208,69287","208,74767","208,80247","208,85726","208,91205","208,96684","209,02162","209,07639","209,13116","209,18593","209,24069","209,29544","209,35019","209,40494","209,45968","209,51442","209,56915","209,62388","209,6786","209,73332","209,78803","209,84274","209,89745","209,95214","210,00684","210,06153","210,11621","210,17089","210,22557","210,28024","210,33491","210,38957","210,44422","210,49887","210,55352","210,60816","210,6628","210,71743","210,77206","210,82668","210,8813","210,93592","210,99053","211,04513","211,09973","211,15432","211,20891","211,2635","211,31808","211,37266","211,42723","211,48179","211,53635","211,59091","211,64546","211,70001","211,75455","211,80909","211,86362","211,91815","211,97267","212,02719","212,08171","212,13622","212,19072","212,24522","212,29972","212,35421","212,40869","212,46317","212,51765","212,57212","212,62658","212,68105","212,7355","212,78996","212,8444","212,89885","212,95328","213,00772","213,06215","213,11657","213,17099","213,2254","213,27981","213,33422","213,38862","213,44301","213,4974","213,55179","213,60617","213,66054","213,71492","213,76928","213,82364","213,878","213,93235","213,9867","214,04104","214,09538","214,14972","214,20404","214,25837","214,31269","214,367","214,42131","214,47562","214,52992","214,58421","214,6385","214,69279","214,74707","214,80135","214,85562","214,90988","214,96415","215,0184","215,07266","215,1269","215,18115","215,23538","215,28962","215,34385","215,39807","215,45229","215,5065","215,56071","215,61492","215,66912","215,72332","215,77751","215,83169","215,88587","215,94005","215,99422","216,04839","216,10255","216,15671","216,21086","216,26501","216,31915","216,37329","216,42742","216,48155","216,53568","216,5898","216,64391","216,69802","216,75212","216,80623","216,86032","216,91441","216,9685","217,02258","217,07666","217,13073","217,18479","217,23886","217,29291","217,34697","217,40101","217,45506","217,5091","217,56313","217,61716","217,67118","217,7252","217,77922","217,83323","217,88723","217,94123","217,99523","218,04922","218,1032","218,15718","218,21116","218,26513","218,3191","218,37306","218,42702","218,48097","218,53492","218,58886","218,6428","218,69674","218,75066","218,80459","218,85851","218,91242","218,96633","219,02024","219,07414","219,12803","219,18192","219,23581","219,28969","219,34357","219,39744","219,45131","219,50517","219,55903","219,61288","219,66673","219,72057","219,77441","219,82824","219,88207","219,93589","219,98971","220,04353","220,09734","220,15114","220,20494","220,25874","220,31253","220,36631","220,4201","220,47387","220,52764","220,58141","220,63517","220,68893","220,74268","220,79643","220,85017","220,90391","220,95764","221,01137","221,0651","221,11882","221,17253","221,22624","221,27994","221,33364","221,38734","221,44103","221,49472","221,5484","221,60207","221,65574","221,70941","221,76307","221,81673","221,87038","221,92403","221,97767","222,03131","222,08494","222,13857","222,1922","222,24582","222,29943","222,35304","222,40664","222,46024","222,51384","222,56743","222,62101","222,67459","222,72817","222,78174","222,83531","222,88887","222,94243","222,99598","223,04953","223,10307","223,15661","223,21014","223,26367","223,31719","223,37071","223,42422","223,47773","223,53124","223,58474","223,63823","223,69172","223,74521","223,79869","223,85216","223,90564","223,9591","224,01256","224,06602","224,11947","224,17292","224,22636","224,2798","224,33323","224,38666","224,44008","224,4935","224,54691","224,60032","224,65373","224,70713","224,76052","224,81391","224,8673","224,92068","224,97405","225,02742","225,08079","225,13415","225,18751","225,24086","225,2942","225,34755","225,40088","225,45422","225,50754","225,56087","225,61418","225,6675","225,72081","225,77411","225,82741","225,8807","225,93399","225,98728","226,04056","226,09383","226,1471","226,20037","226,25363","226,30688","226,36013","226,41338","226,46662","226,51986","226,57309","226,62632","226,67954","226,73276","226,78597","226,83918","226,89238","226,94558","226,99878","227,05197","227,10515","227,15833","227,2115","227,26467","227,31784","227,371","227,42415","227,4773","227,53045","227,58359","227,63673","227,68986","227,74299","227,79611","227,84923","227,90234","227,95545","228,00855","228,06165","228,11474","228,16783","228,22091","228,27399","228,32707","228,38014","228,4332","228,48626","228,53932","228,59237","228,64541","228,69845","228,75149","228,80452","228,85754","228,91057","228,96358","229,0166","229,0696","229,1226","229,1756","229,2286","229,28158","229,33457","229,38755","229,44052","229,49349","229,54645","229,59941","229,65237","229,70532","229,75826","229,8112","229,86414","229,91707","229,96999","230,02291","230,07583","230,12874","230,18165","230,23455","230,28745","230,34034","230,39323","230,44611","230,49899","230,55186","230,60473","230,65759","230,71045","230,7633","230,81615","230,869","230,92184","230,97467","231,0275","231,08033","231,13315","231,18596","231,23877","231,29158","231,34438","231,39718","231,44997","231,50276","231,55554","231,60832","231,66109","231,71386","231,76662","231,81938","231,87213","231,92488","231,97762","232,03036","232,0831","232,13583","232,18855","232,24127","232,29398","232,34669","232,3994","232,4521","232,5048","232,55749","232,61017","232,66286","232,71553","232,7682","232,82087","232,87353","232,92619","232,97884","233,03149","233,08413","233,13677","233,18941","233,24203","233,29466","233,34728","233,39989","233,4525","233,50511","233,55771","233,6103","233,66289","233,71548","233,76806","233,82063","233,8732","233,92577","233,97833","234,03089","234,08344","234,13599","234,18853","234,24107","234,2936","234,34613","234,39865","234,45117","234,50368","234,55619","234,6087","234,6612","234,71369","234,76618","234,81866","234,87114","234,92362","234,97609","235,02855","235,08102","235,13347","235,18592","235,23837","235,29081","235,34325","235,39568","235,44811","235,50053","235,55295","235,60536","235,65777","235,71017","235,76257","235,81496","235,86735","235,91973","235,97211","236,02449","236,07686","236,12922","236,18158","236,23394","236,28629","236,33863","236,39097","236,44331","236,49564","236,54797","236,60029","236,6526","236,70492","236,75722","236,80953","236,86182","236,91412","236,9664","237,01869","237,07096","237,12324","237,17551","237,22777","237,28003","237,33228","237,38453","237,43678","237,48902","237,54125","237,59348","237,64571","237,69793","237,75014","237,80236","237,85456","237,90676","237,95896","238,01115","238,06334","238,11552","238,1677","238,21987","238,27204","238,3242","238,37636","238,42851","238,48066","238,5328","238,58494","238,63708","238,68921","238,74133","238,79345","238,84557","238,89768","238,94978","239,00188","239,05398","239,10607","239,15815","239,21023","239,26231","239,31438","239,36645","239,41851","239,47057","239,52262","239,57467","239,62671","239,67875","239,73078","239,78281","239,83483","239,88685","239,93886","239,99087","240,04288","240,09488","240,14687","240,19886","240,25085","240,30283","240,3548","240,40677","240,45874","240,5107","240,56266","240,61461","240,66655","240,71849","240,77043","240,82236","240,87429","240,92621","240,97813","241,03004","241,08195","241,13385","241,18575","241,23765","241,28953","241,34142","241,3933","241,44517","241,49704","241,54891","241,60077","241,65262","241,70447","241,75632","241,80816","241,85999","241,91182","241,96365","242,01547","242,06729","242,1191","242,1709","242,22271","242,2745","242,3263","242,37808","242,42987","242,48164","242,53342","242,58519","242,63695","242,68871","242,74046","242,79221","242,84395","242,89569","242,94743","242,99916","243,05088","243,1026","243,15432","243,20603","243,25773","243,30944","243,36113","243,41282","243,46451","243,51619","243,56787","243,61954","243,67121","243,72287","243,77453","243,82618","243,87783","243,92947","243,98111","244,03274","244,08437","244,13599","244,18761","244,23923","244,29084","244,34244","244,39404","244,44563","244,49722","244,54881","244,60039","244,65197","244,70354","244,7551","244,80666","244,85822","244,90977","244,96132","245,01286","245,0644","245,11593","245,16745","245,21898","245,27049","245,32201","245,37352","245,42502","245,47652","245,52801","245,5795","245,63098","245,68246","245,73394","245,78541","245,83687","245,88833","245,93978","245,99123","246,04268","246,09412","246,14556","246,19699","246,24841","246,29983","246,35125","246,40266","246,45407","246,50547","246,55687","246,60826","246,65965","246,71103","246,76241","246,81378","246,86515","246,91651","246,96787","247,01922","247,07057","247,12192","247,17325","247,22459","247,27592","247,32724","247,37856","247,42988","247,48119","247,53249","247,58379","247,63509","247,68638","247,73767","247,78895","247,84022","247,89149","247,94276","247,99402","248,04528","248,09653","248,14778","248,19902","248,25026","248,30149","248,35272","248,40394","248,45516","248,50638","248,55758","248,60879","248,65999","248,71118","248,76237","248,81355","248,86473","248,91591","248,96708","249,01824","249,0694","249,12056","249,17171","249,22286","249,274","249,32513","249,37627","249,42739","249,47851","249,52963","249,58074","249,63185","249,68295","249,73405","249,78514","249,83623","249,88731","249,93839","249,98946","250,04053","250,0916","250,14266","250,19371","250,24476","250,2958","250,34684","250,39788","250,44891","250,49993","250,55095","250,60197","250,65298","250,70398","250,75498","250,80598","250,85697","250,90796","250,95894","251,00992","251,06089","251,11186","251,16282","251,21377","251,26473","251,31567","251,36662","251,41756","251,46849","251,51942","251,57034","251,62126","251,67217","251,72308","251,77399","251,82488","251,87578","251,92667","251,97755","252,02843","252,07931","252,13018","252,18104","252,2319","252,28276","252,33361","252,38446","252,4353","252,48613","252,53697","252,58779","252,63861","252,68943","252,74024","252,79105","252,84185","252,89265","252,94344","252,99423","253,04502","253,09579","253,14657","253,19734","253,2481","253,29886","253,34961","253,40036","253,45111","253,50185","253,55258","253,60331","253,65403","253,70475","253,75547","253,80618","253,85689","253,90759","253,95828","254,00897","254,05966","254,11034","254,16102","254,21169","254,26236","254,31302","254,36368","254,41433","254,46498","254,51562","254,56626","254,61689","254,66752","254,71814","254,76876","254,81937","254,86998","254,92058","254,97118","255,02178","255,07237","255,12295","255,17353","255,22411","255,27468","255,32524","255,3758"
10% Adulteration,"0,55913","0,57335","0,66258","0,67683","0,6911","0,48039","0,64471","0,70904","0,69839","0,83775","0,6771","0,69142","0,6557","0,91991","0,85903","0,87303","0,86187","0,6505","0,83887","0,70193","0,76464","0,90194","0,8388","1,00018","0,93604","0,89636","0,8061","0,84023","0,97372","0,85654","0,86369","0,89518","1,00102","0,9812","0,91073","0,93961","0,86785","0,97044","0,9724","1,17375","0,99952","0,99972","0,97441","0,9986","1,14734","0,84564","1,14356","1,06615","0,83849","1,01062","0,93259","1,05442","0,95114","0,87276","0,99429","0,89073","1,0621","0,83338","0,80456","0,87565","0,84666","0,9426","0,78849","0,93431","0,85509","0,72585","0,87166","1,01754","0,88857","0,90977","0,95619","0,87789","0,94988","0,87219","0,84485","0,86789","0,89132","0,86518","0,96447","0,9142","0,91436","0,83995","0,89096","0,94235","0,76912","0,7712","0,87356","0,90116","0,92896","0,78193","0,70999","0,81309","0,8162","0,96928","0,92227","0,80015","0,87786","0,80538","0,95769","0,93479","0,91167","0,83837","0,81489","0,81624","1,09247","0,86859","0,89464","0,89563","0,77157","0,99747","0,92334","0,97419","1,10002","0,80085","0,92668","1,02752","1,17836","0,95421","0,80505","0,90584","0,85657","1,0322","0,90769","0,90802","0,93313","0,83299","1,03256","0,9568","0,9057","0,97925","0,75245","0,92533","0,77289","0,92014","0,91713","0,83892","1,01059","0,83219","0,87877","0,8504","0,99709","1,09389","0,84081","0,76286","0,88505","0,85741","0,80498","0,95279","0,92587","0,94923","0,7979","0,77187","1,04616","1,02077","0,8207","0,79594","0,74644","0,79721","0,82319","0,79938","0,85073","0,70225","0,75389","0,88065","0,93251","0,95945","0,83647","0,78853","0,81561","1,01771","0,96982","0,82193","0,87404","0,80115","0,90328","0,95543","0,93262","0,85983","0,78705","1,03927","0,84146","1,0936","0,94568","0,94768","0,89957","0,65132","1,0279","0,97932","0,95558","0,90667","0,8576","0,85836","0,90893","0,88429","0,93442","0,8593","0,90891","0,88326","0,90734","0,95614","0,95469","0,97801","0,72613","0,89907","0,92188","0,89458","1,04223","1,03985","0,86248","0,76015","0,88287","0,83065","0,8285","0,87643","0,74945","0,87259","0,9459","0,89443","0,91822","0,86732","0,86675","0,79154","0,91673","1,01732","0,94332","0,74475","0,77158","0,64881","0,82643","0,97943","0,85779","0,8365","0,84053","0,84484","0,9744","0,85416","0,90906","0,81404","0,91902","0,89896","0,92877","0,83347","0,93809","0,86764","0,89716","0,92666","1,00615","0,93563","0,89009","0,94452","0,89894","1,10333","0,98268","0,98696","1,01618","0,97032","1,14935","0,85327","0,90703","1,03563","1,01402","0,94219","0,87008","1,02266","1,07489","0,85176","1,05321","0,87924","0,87986","1,08008","0,95491","1,12939","0,95355","0,87738","0,87592","1,04921","1,04732","1,12031","0,99324","0,89114","0,98905","1,06201","1,13503","1,00813","0,95632","0,87964","0,9531","1,02675","1,02563","0,97477","0,92417","0,97387","1,02385","1,12412","1,09965","1,05042","1,02639","0,85253","0,85379","1,03012","0,93153","0,98298","0,93446","0,86093","1,08737","0,96374","1,04007","1,06634","1,01757","1,01874","0,86985","1,12091","1,02196","1,023","0,92406","0,95011","0,87616","1,07717","1,05315","1,12907","1,00491","1,08065","1,00625","1,08167","1,0569","0,98188","1,03161","0,93107","0,90524","0,90412","1,02768","0,95087","0,94867","0,89603","0,94295","0,91441","1,1104","0,98095","0,92606","0,92078","0,84013","1,05917","1,05293","0,94644","0,78974","0,88287","1,00086","0,91878","0,98665","0,87953","0,87246","1,04046","1,08357","0,87681","0,9202","0,88876","0,78252","0,90151","0,84576","1,01529","0,8851","0,80521","0,90061","0,77132","0,81732","0,73862","0,88521","0,78212","0,85435","0,67688","0,84973","0,8479","0,77137","0,77014","0,79419","0,71851","0,89309","0,74293","0,86805","0,91844","0,69412","0,72011","0,97142","0,79805","0,825","0,75226","0,77982","0,65766","0,76075","0,96408","0,96763","0,94637","0,80027","0,80427","0,90833","0,8624","0,96644","0,77043","0,77432","0,82806","0,93162","0,80995","0,93798","0,86565","0,8679","0,64468","0,92091","0,9466","0,77174","0,92135","0,7955","0,79422","0,84259","0,89065","0,81344","0,93601","0,8084","0,83064","0,82779","0,87487","0,9219","0,84392","0,84096","0,83804","0,86019","0,73243","0,85477","0,80222","0,84979","0,89747","0,82026","0,91816","0,79115","0,81422","0,81236","0,68554","0,75879","0,7571","0,75547","0,92892","0,72744","0,82602","0,72465","0,99833","0,87202","0,5957","0,74434","0,76797","0,91658","0,81521","0,68889","0,78766","0,83657","0,76069","0,66005","0,93471","0,85971","0,7351","0,6859","0,93715","0,91387","0,86609","0,74384","0,74712","0,72597","0,78039","0,86039","0,76599","0,77223","0,75411","0,76166","0,84489","0,97882","0,98844","0,82374","0,73471","0,87136","0,95869","0,87173","1,01049","0,90001","0,84031","0,98142","0,99835","1,06615","1,03482","1,1544","1,19989","0,99629","1,11861","1,2918","1,36586","1,24072","1,14134","1,21764","1,34455","1,32196","1,32478","1,37788","1,58113","1,43439","1,5125","1,46527","1,44254","1,56909","1,51973","1,46922","1,44234","1,71382","1,58342","1,62588","1,6159","1,5282","1,63747","1,79336","1,62054","1,81865","1,66233","1,67617","1,75977","1,61271","1,58463","1,67514","1,38385","1,18534","0,75417","9,31511","95,36857","69,51788","41,24038","28,71275","21,73623","17,36179","14,81518","12,49696","10,43257","8,8473","7,56635","6,56483","5,66776","5,07511","4,1118","3,60268","3,29756","2,89623","2,39844","2,02891","1,81233","1,42337","1,36171","1,327","1,1189","1,13706","0,88113","0,82574","0,82054","0,89026","0,63467","0,60353","0,44668","0,48897","0,73035","0,82086","0,71061","0,92473","1,21346","1,75205","2,46578","2,7799","3,04465","3,01023","3,07682","3,01958","2,68866","2,85917","2,60619","2,4798","2,15502","2,15687","1,78534","1,6654","1,572","1,33009","1,36459","1,17542","1,13747","1,15066","1,08986","1,10502","1,02106","1,06292","1,03055","1,1739","1,09291","1,11251","1,20763","1,15321","1,17416","1,1204","1,14182","1,11332","1,0598","0,98115","1,10226","0,99804","1,04336","0,88816","0,90736","0,77586","0,7936","0,8605","0,6765","0,71653","0,80554","0,84354","1,00555","1,06658","1,20169","1,1109","1,16927","1,10181","1,03359","1,11466","1,14507","1,12488","1,12914","1,28291","1,31129","1,08935","0,99215","0,96974","1,14717","1,17447","1,02668","0,9538","0,95587","0,90788","0,95983","1,06172","1,18857","0,96538","0,94217","0,89392","0,84563","0,94728","0,97386","0,9254","0,97689","1,05334","0,95474","0,90609","0,95738","0,98359","0,93472","1,01074","0,76167","1,08752","0,98829","0,96403","1,13976","0,9905","0,84127","1,26708","0,89293","0,89379","1,11965","0,94548","0,94626","0,92195","0,97252","1,02292","0,92312","0,87306","1,0727","1,04697","0,9458","0,99413","0,89188","0,86398","0,91036","1,00596","0,8507","0,96947","0,8622","0,87881","0,81922","0,88342","1,07147","1,50845","2,39443","2,22948","2,2137","1,84719","1,65503","1,61228","1,29401","1,2753","1,23122","1,08686","0,99226","1,04748","1,07756","1,08256","1,16249","1,16738","1,14723","1,00203","1,05678","0,86144","0,91598","0,89535","0,84954","0,65352","0,80728","1,51089","2,21451","2,29328","1,77231","1,72669","1,38151","1,26183","1,4427","1,64916","1,50626","1,33901","1,09747","1,18166","1,16664","1,17745","0,91418","0,90189","0,96569","1,60569","1,92199","1,98969","2,03384","1,9295","1,8767","1,70044","1,67571","1,27749","1,08075","1,26044","1,41652","1,77394","1,93265","1,7176","1,55369","1,59083","1,57892","1,44283","1,35744","1,34763","1,31323","1,3291","1,22007","1,11095","1,10159","1,1918","1,13144","0,92036","1,00842","0,94554","1,08161","0,99153","0,82522","0,85759","0,8637","0,8936","0,97239","1,30015","1,50198","1,32798","1,22822","1,15276","1,17666","1,12495","1,09767","0,96984","1,01648","0,93765","0,9834","0,9288","0,84892","0,84385","0,83873","0,8837","1,1789","1,37451","1,47068","1,56756","1,39032","1,41408","1,239","1,16523","1,14291","1,04718","1,2282","1,28611","1,29603","1,2331","1,09742","1,26409","1,00819","1,0298","1,27899","1,20581","1,06031","0,99252","1,37748","1,61524","2,35582","2,54927","2,6206","2,59478","2,44677","2,3765","2,25888","2,06879","2,15609","2,12062","2,08719","2,1806","2,25064","2,22205","2,14457","2,14291","2,29176","2,44079","2,63965","2,76295","2,9103","2,83125","2,87536","3,09212","3,03102","3,16651","3,22301","3,14991","3,02156","3,21228","3,29638","3,34812","3,56671","3,47637","3,57625","3,71547","3,84312","3,75826","3,75991","3,67203","3,74356","3,52342","3,38546","3,35351","3,10136","2,97779","2,80652","2,66125","2,51565","2,31838","1,94305","1,81326","1,35259","1,0846","0,70788","0,62153","0,40082","0,198","0,29281","0,69328","1,93437","8,52757","339,71039","710,3469","514,12709","233,08385","136,21991","72,2357","46,40526","32,60193","23,84857","18,56772","15,65668","12,13756","10,10733","8,51282","6,90077","5,74282","4,76057","3,80053","3,00918","2,30798","1,96833","1,61223","1,53709","1,56578","1,5716","1,45313","1,6341","1,43844","1,34008","1,36333","2,25771","3,12281","2,80826","2,5387","2,43873","2,03294","1,79588","1,7021","1,77612","2,06748","2,10069","2,22524","2,64063","2,29631","2,26674","2,07633","1,94949","1,73558","1,65898","1,44402","1,14007","1,24651","1,26285","0,86363","0,69845","0,51708","0,49454","0,55626","0,453","0,53586","0,93155","6,91723","13,42055","14,04408","12,14026","11,13639","23,73464","57,41208","52,69553","32,43625","21,13496","15,19207","11,00776","8,53207","6,63994","5,6562","4,50564","3,38797","2,47786","1,94996","1,47888","1,31423","1,03059","1,0027","1,28048","1,53896","2,2033","2,89872","3,8504","4,95851","6,07319","5,81951","5,94752","5,90716","5,94836","5,72096","5,17475","4,58446","4,04977","3,47033","3,29575","3,2756","3,08443","2,84673","2,13699","1,72965","1,2742","0,8451","0,49187","0,68918","0,98689","1,63505","1,80876","2,93312","4,53321","4,88408","4,98573","4,48812","3,81614","3,69466","3,4485","3,32744","2,70626","2,33471","2,2125","1,93933","1,61491","1,41395","1,38615","1,3812","1,19883","1,21376","1,07575","1,05956","1,19008","1,39228","1,1912","1,0869","1,00442","1,11879","1,25515","1,2636","1,49428","1,59734","1,32294","1,19619","1,26724","1,06122","1,30327","1,46857"
